PrimaryKey;Id;Name;Latitude;Longitude;Altitude;Roll;Pitch;Yaw;RxTxType;AntennaType;CenterFrequency_Hz;Bandwith_Hz;Gain_dB;SignalToNoiseRatio_dB;XPos;YPos;ZPos;StartTime;Remark
4b12b13f-3b89-4157-97f6-46f4382f77c4;-747;RFDevice #507;49,7702198767308;6,6334921153373;0;0;0;0;HackRF;OmniDirectional;90;32;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
f6e56816-c7b3-45e3-b403-1a9795c55565;-664;RFDevice #508;49,7456754841932;6,65819280594517;0;0;0;0;IdealSDR;OmniDirectional;91;21;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
e8f2190e-dce2-4b8b-a4a4-3ce171a0e0d6;-844;RFDevice #509;49,7870055821775;6,66384762497812;0;0;0;0;IdealSDR;Unknown;100;60;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
3283e05c-0981-404c-ac83-d79c726da893;-89;RFDevice #510;49,7489744746232;6,64787577895363;0;0;0;0;HackRF;OmniDirectional;97;45;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
007620b4-722f-4e2c-8f37-4b65168145b7;128;RFDevice #511;49,7577769097786;6,64915037785631;0;0;0;0;IdealSDR;Unknown;94;47;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b336464f-7e17-49c7-843e-61dd6c83e01c;-528;RFDevice #512;49,7909898926107;6,61933607806435;0;0;0;0;HackRF;OmniDirectional;99;47;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
91eb4446-9d6a-49aa-aa91-1176d6d6276b;613;RFDevice #513;49,7633375909585;6,61624275164518;0;0;0;0;Unknown;OmniDirectional;92;43;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
1ae40ee2-c92a-4a02-b819-be07360852ca;553;RFDevice #514;49,7556851845838;6,66152714188296;0;0;0;0;HackRF;Unknown;102;28;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
51d9bd0d-09d6-4a77-8a1e-3a26aa9bb5bb;-18;RFDevice #515;49,7691778952689;6,64685339924747;0;0;0;0;IdealSDR;Unknown;87;47;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
fd66460b-7098-4f60-94be-7563c691dda4;-419;RFDevice #516;49,7459842577436;6,65520046222745;0;0;0;0;Unknown;Unknown;92;19;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
fc67f4eb-aefe-4d32-bf45-d5188d8fcd7d;69;RFDevice #517;49,7841562366849;6,64774802494238;0;0;0;0;Unknown;Unknown;100;31;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
4b8ee3ea-a57e-4260-b0a6-602b0dfa19b9;537;RFDevice #518;49,7622391356556;6,62933816154005;0;0;0;0;HackRF;Unknown;87;33;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
462d76fd-a371-4257-b08a-831c0e1881fd;286;RFDevice #519;49,7714267938841;6,65856178800988;0;0;0;0;TwinRx;OmniDirectional;91;28;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
640e7cf1-0898-411b-a08f-8eb38a4cb43d;648;RFDevice #520;49,7663943943522;6,6379132319606;0;0;0;0;IdealSDR;Unknown;95;56;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
00f97c38-09f6-49e9-a127-49e45b97be89;-866;RFDevice #521;49,7565838567821;6,65826175557382;0;0;0;0;Unknown;OmniDirectional;93;79;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
ece46632-98e7-4de3-9b84-f69e517cdaaa;-664;RFDevice #522;49,7687155802234;6,63739101434019;0;0;0;0;HackRF;Unknown;88;14;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
d6c3dd73-47a3-403d-b7ec-5dd1f09a2d17;363;RFDevice #523;49,7668635443741;6,62970095806289;0;0;0;0;IdealSDR;OmniDirectional;96;52;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
4bcda13b-7bf4-40d7-9c05-3e751dae2039;21;RFDevice #524;49,7931106447321;6,61650883942228;0;0;0;0;IdealSDR;OmniDirectional;89;51;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
a06275bc-275d-4429-b848-7355a1b7f18a;356;RFDevice #525;49,7887517707015;6,62926364721244;0;0;0;0;HackRF;OmniDirectional;94;22;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
bcbbe495-e621-4f5d-a749-09f06d20893d;51;RFDevice #526;49,7526414303931;6,63408003860357;0;0;0;0;TwinRx;Unknown;104;72;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
609744ee-9ce4-47d0-a791-1cb96c71cc2c;-297;RFDevice #527;49,7608534392596;6,63437641722834;0;0;0;0;IdealSDR;OmniDirectional;94;75;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
1797f7e1-fd8c-4cdb-85ae-804daf8078b6;245;RFDevice #528;49,7779618590845;6,63246861527337;0;0;0;0;IdealSDR;OmniDirectional;101;39;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
faaeabea-4c70-4d24-b80b-55dac2cdfc0a;757;RFDevice #529;49,75645002021;6,64515281791587;0;0;0;0;Unknown;Unknown;100;71;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
2273b8cc-8644-4115-a4b3-9ffe0bd908ca;-490;RFDevice #530;49,748671464842;6,64707873674919;0;0;0;0;HackRF;OmniDirectional;104;34;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
468aa7b9-d203-4525-8013-5838d933dfe1;-867;RFDevice #531;49,7648254910431;6,65498792205252;0;0;0;0;Unknown;Unknown;93;78;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
20048ef1-5fd2-46dc-af7d-af4d02f34433;854;RFDevice #532;49,7857458177533;6,6495204926421;0;0;0;0;TwinRx;OmniDirectional;103;69;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
1f9da90f-feda-46c6-a8d8-3a7982bb19e4;438;RFDevice #533;49,7679545761746;6,65303101397275;0;0;0;0;TwinRx;OmniDirectional;103;62;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
97c5fca5-daf1-49b0-b5fd-4365f5071036;-140;RFDevice #534;49,7541581808254;6,65994299275346;0;0;0;0;IdealSDR;Unknown;97;29;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
12049fbf-0cf8-42d7-b9dd-beb51797770c;-393;RFDevice #535;49,7864582880914;6,62399733504946;0;0;0;0;Unknown;OmniDirectional;93;16;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
ff64b263-9db1-40ee-9304-2c09fb19c089;-529;RFDevice #536;49,7661901909346;6,61595058292442;0;0;0;0;IdealSDR;OmniDirectional;90;16;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
dce32056-2850-46e0-a1d1-695a2b320c9a;-570;RFDevice #537;49,7933612569781;6,64578729892899;0;0;0;0;Unknown;OmniDirectional;98;20;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
2062bc05-dafc-4652-80b5-714492114587;275;RFDevice #538;49,7555555108606;6,64307395985041;0;0;0;0;TwinRx;Unknown;101;34;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
da563ea2-e0df-4e31-8e44-63b9d3ed1481;59;RFDevice #539;49,7468549613937;6,63075835747694;0;0;0;0;HackRF;Unknown;102;55;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
beaca322-d5b8-4d48-b98a-9c752671d3fd;-271;RFDevice #540;49,7611438574665;6,63548662440189;0;0;0;0;Unknown;Unknown;98;47;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
7be8a685-1882-476b-ba43-220ca03844ca;-847;RFDevice #541;49,7739526610578;6,66306009625707;0;0;0;0;Unknown;Unknown;95;42;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
33812744-6f44-44c7-b39c-2898ec6ec96a;333;RFDevice #542;49,7481456865892;6,63259312413768;0;0;0;0;Unknown;Unknown;93;74;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
cfecf040-b9cb-4624-a3c5-343353765616;-856;RFDevice #543;49,7802486899095;6,64272613091535;0;0;0;0;IdealSDR;Unknown;101;51;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
247bc466-38f8-4459-9f05-182ef1a89d70;-372;RFDevice #544;49,7619250949406;6,63425650937695;0;0;0;0;Unknown;OmniDirectional;88;24;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
900144d3-5761-4b7b-a306-3317a9e9c91f;330;RFDevice #545;49,7649501739949;6,6446105063357;0;0;0;0;Unknown;Unknown;94;33;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
23b9906f-cb8b-4550-865b-22c68f5c9b46;125;RFDevice #546;49,7810410579689;6,64631578688818;0;0;0;0;TwinRx;Unknown;101;39;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
0ec00308-84e3-4f6d-b5a0-a3e7a30db2ae;-206;RFDevice #547;49,7945218157574;6,65928911173231;0;0;0;0;IdealSDR;OmniDirectional;95;26;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
501a469c-fe18-40bb-a67d-e1b5c044a798;969;RFDevice #548;49,7757254655238;6,64349242799626;0;0;0;0;TwinRx;OmniDirectional;96;32;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e78c41df-21bf-4ae1-830e-ddd3475f6e05;692;RFDevice #549;49,7644147777642;6,62346871758987;0;0;0;0;HackRF;Unknown;104;51;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
5e3388ce-485e-4ed7-9cd4-1c669b872c76;-284;RFDevice #550;49,7730049893012;6,6383496363315;0;0;0;0;IdealSDR;OmniDirectional;102;69;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
fa1b2fb9-bf6a-4eb6-b28d-7c6647656c6b;823;RFDevice #551;49,7672660778235;6,63912021148923;0;0;0;0;HackRF;OmniDirectional;104;70;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
99b32fc1-f543-428e-afc8-5f5e6dc012b5;-682;RFDevice #552;49,761428020096;6,66362682539221;0;0;0;0;IdealSDR;Unknown;98;70;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
cf587a88-bb66-4d47-aa68-a3b34efa95a7;-208;RFDevice #553;49,7532153854505;6,65700944622388;0;0;0;0;IdealSDR;Unknown;103;19;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
b616abc6-acb5-4252-ab03-1d49704d3aea;-207;RFDevice #554;49,759053072954;6,65806709190289;0;0;0;0;TwinRx;OmniDirectional;85;16;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
859553bf-5d54-4da7-bf3f-92b7ca574466;508;RFDevice #555;49,7486816691805;6,65205309518722;0;0;0;0;TwinRx;OmniDirectional;85;21;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
4a4e73d0-ee31-4fb4-b71c-57f57269ec82;29;RFDevice #556;49,7460350026236;6,63081788924575;0;0;0;0;TwinRx;Unknown;91;61;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
4befe68e-6c7c-4d23-8fea-b66ee5b93084;371;RFDevice #557;49,7699536906293;6,65647082726786;0;0;0;0;IdealSDR;OmniDirectional;99;70;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
54bba1b4-5ec3-4163-8bc0-0b571317ee10;-384;RFDevice #558;49,7476497335692;6,66034076532844;0;0;0;0;IdealSDR;OmniDirectional;91;18;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
32226f32-d93c-4419-a261-24f158db70a2;-557;RFDevice #559;49,7897723672276;6,63902713683402;0;0;0;0;Unknown;Unknown;88;71;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
ac9c9139-ddb5-4547-aedd-3b3d266ce730;982;RFDevice #560;49,7945351122032;6,64538610006482;0;0;0;0;TwinRx;Unknown;97;41;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
87deb161-161a-4e88-b272-6a25691907b7;87;RFDevice #561;49,7548543848231;6,65839842804647;0;0;0;0;TwinRx;OmniDirectional;86;12;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
8bab2345-de25-4ba4-8880-dee6c53f84fc;-608;RFDevice #562;49,7840329273175;6,63452063665018;0;0;0;0;IdealSDR;OmniDirectional;87;61;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
c9ed3d2e-90c4-4ef5-9881-1d61bbff4716;782;RFDevice #563;49,7535700441698;6,62882158219308;0;0;0;0;IdealSDR;Unknown;103;61;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
2318421c-c52e-4595-ab3e-87a5b71726fd;226;RFDevice #564;49,7677068144043;6,61627488998071;0;0;0;0;IdealSDR;OmniDirectional;89;34;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
6650c384-f29d-45b5-89c7-51f652b39c5c;178;RFDevice #565;49,7884534273121;6,63939611005117;0;0;0;0;Unknown;OmniDirectional;96;78;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
ff033889-2484-4e1b-a335-d0779d9c4d5f;711;RFDevice #566;49,7681954169143;6,64607967901341;0;0;0;0;IdealSDR;Unknown;101;29;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
a279797c-ee91-4400-b5ba-4bdc0568dc0b;-507;RFDevice #567;49,7656546383814;6,65153559026859;0;0;0;0;HackRF;OmniDirectional;92;22;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
32530576-f1a8-4edc-9f6c-91421a06b5fd;-89;RFDevice #568;49,7628852289341;6,66154906773094;0;0;0;0;TwinRx;OmniDirectional;104;73;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
475d97ef-4bca-4074-af22-e363461d0e57;-150;RFDevice #569;49,7810339533979;6,63820565600344;0;0;0;0;IdealSDR;Unknown;101;63;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
862dd504-fef2-454f-b379-fb9c1964cabe;-638;RFDevice #570;49,7522298398316;6,62691251219586;0;0;0;0;HackRF;OmniDirectional;96;62;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
d7f7f154-0763-4901-9dd5-6c4a564d1316;-674;RFDevice #571;49,7537850784965;6,65619909332436;0;0;0;0;TwinRx;Unknown;102;33;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
e19b6a44-43fa-42cc-92c1-4b9d2e4bf52d;359;RFDevice #572;49,7881671335138;6,63883813371842;0;0;0;0;IdealSDR;Unknown;90;16;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
ff982da7-a44a-4346-b1be-6508fc75b2e9;94;RFDevice #573;49,7790216554435;6,65205155510565;0;0;0;0;IdealSDR;OmniDirectional;85;25;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
1cc188f3-4593-4982-9f14-ce1064552b48;280;RFDevice #574;49,766204475211;6,62881932615727;0;0;0;0;IdealSDR;OmniDirectional;100;34;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c01cdf6b-9cc2-4ec2-b526-492c6516a625;205;RFDevice #575;49,7525012789417;6,64307476327912;0;0;0;0;Unknown;OmniDirectional;88;40;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
0ebbfd8f-4e21-4b94-a96a-f15e22b4d695;-234;RFDevice #576;49,757237458034;6,64297651959736;0;0;0;0;Unknown;OmniDirectional;98;57;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
0813299c-8ad6-41cc-bae4-dadac83ed7bd;-906;RFDevice #577;49,7625607514923;6,65805384069605;0;0;0;0;TwinRx;Unknown;98;40;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
19a67fc3-5cdd-4b6e-847c-954086a24224;898;RFDevice #578;49,7644285631078;6,61852596728542;0;0;0;0;IdealSDR;Unknown;87;17;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c0e47d15-5cd2-4e12-afd7-064d4d649867;12;RFDevice #579;49,7748062083491;6,63928653601538;0;0;0;0;HackRF;Unknown;89;63;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
5cf74b5b-9629-47c5-ba90-2e784befcf48;-533;RFDevice #580;49,7556848512867;6,64876376829998;0;0;0;0;IdealSDR;OmniDirectional;93;18;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
59debce9-9189-4f20-82f3-289c179d007c;482;RFDevice #581;49,7630423383959;6,62321567815427;0;0;0;0;Unknown;Unknown;99;14;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
d98c5b2f-ed9f-459d-aeae-a9beea16bbc5;414;RFDevice #582;49,7675130914391;6,66167475297208;0;0;0;0;Unknown;OmniDirectional;91;74;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
942fc0d9-66e1-4376-9d89-abc226d1b964;-747;RFDevice #583;49,778044983373;6,62888161054309;0;0;0;0;TwinRx;OmniDirectional;88;26;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
50092721-eb6e-4f07-a885-1d13bd93b6ff;158;RFDevice #584;49,770967163958;6,63387805334021;0;0;0;0;TwinRx;OmniDirectional;91;54;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
a263c0b4-8e58-4326-bdc2-07c1ac3c231d;-485;RFDevice #585;49,7507214902549;6,63265023684266;0;0;0;0;HackRF;Unknown;91;10;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
7904d762-6e8b-4282-96aa-37f07d0bb4e0;39;RFDevice #586;49,7739950520675;6,65452253892777;0;0;0;0;IdealSDR;OmniDirectional;85;26;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
9ad55122-a08d-462b-89a1-a82634d63796;-445;RFDevice #587;49,7659013901323;6,66453368177397;0;0;0;0;Unknown;OmniDirectional;92;64;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
23e78be3-1d1f-494a-a41f-3cdc5165deb0;-762;RFDevice #588;49,7615736168043;6,62476453665414;0;0;0;0;HackRF;OmniDirectional;94;73;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
ae2f53eb-109a-42eb-9a94-57834d3e5336;602;RFDevice #589;49,7663209416625;6,63962332849853;0;0;0;0;IdealSDR;Unknown;98;32;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
d35feb57-8716-44e5-b295-4d6902d081e5;304;RFDevice #590;49,7708392993522;6,62564762193521;0;0;0;0;TwinRx;OmniDirectional;104;50;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
b2dd2bf1-270a-471e-aad0-0fc01467d897;-435;RFDevice #591;49,7698121560242;6,63182571091322;0;0;0;0;TwinRx;OmniDirectional;101;35;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
57cb9b01-7895-4ae3-ba82-2a2205e312f0;-347;RFDevice #592;49,7848287230863;6,62176016180872;0;0;0;0;TwinRx;OmniDirectional;97;39;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
1edbc4e5-fdf2-437c-b4f7-377d0db6cc49;331;RFDevice #593;49,7654056720618;6,63732570613624;0;0;0;0;Unknown;Unknown;89;73;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
415c2ed5-ad85-4290-af39-145a77d5d7b9;-816;RFDevice #594;49,7553659472517;6,62366150341181;0;0;0;0;TwinRx;OmniDirectional;88;22;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
836a36be-6838-44db-bb9b-3106cb75c85a;499;RFDevice #595;49,776911282563;6,62059496283107;0;0;0;0;Unknown;OmniDirectional;91;14;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
090e1e1d-6fe4-4b6e-8490-d1be352e240a;-893;RFDevice #596;49,7766472205522;6,6493841682047;0;0;0;0;IdealSDR;Unknown;98;55;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
6c6f903c-56cf-4064-81dc-0814e1a90590;-813;RFDevice #597;49,7527796417831;6,66236056066242;0;0;0;0;Unknown;Unknown;99;13;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
ebf7d432-c583-4a67-af1e-243ae011c64c;168;RFDevice #598;49,781992260835;6,64025215349651;0;0;0;0;IdealSDR;Unknown;99;58;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
2e563131-ed8f-4b52-8f69-5e1c59c95541;209;RFDevice #599;49,7454640980667;6,6587263738732;0;0;0;0;TwinRx;OmniDirectional;95;76;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
47aca1c5-0d85-45a2-a2e2-42f78d88c125;-340;RFDevice #600;49,7684308009652;6,65472846445396;0;0;0;0;Unknown;Unknown;99;15;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
dd15b992-80f7-48ad-8017-60413c1ba025;84;RFDevice #601;49,7517564174605;6,64239266623403;0;0;0;0;IdealSDR;OmniDirectional;89;52;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
ef747743-e1af-4b97-9162-0b9665932737;161;RFDevice #602;49,747560145646;6,62907522065536;0;0;0;0;HackRF;Unknown;103;34;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
b1ab93c1-c1a6-4881-b24c-228183d54883;857;RFDevice #603;49,7717722021721;6,64461033003633;0;0;0;0;TwinRx;Unknown;88;49;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
28e0b3f3-f32d-4019-9be8-c2bc46f5fd0b;-613;RFDevice #604;49,7749329272652;6,64750919672093;0;0;0;0;IdealSDR;Unknown;88;48;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c7e9b599-d20a-4a77-8487-954a106cd6c6;318;RFDevice #605;49,7507098639265;6,64394219251547;0;0;0;0;TwinRx;OmniDirectional;98;76;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
4b142f62-7324-462a-bc5b-085d5238661c;-200;RFDevice #606;49,7879131872494;6,66116954858949;0;0;0;0;HackRF;OmniDirectional;96;49;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
16349af3-8ba5-4b21-b595-370a26ad2046;-779;RFDevice #607;49,7685594199888;6,66308969652904;0;0;0;0;Unknown;OmniDirectional;95;51;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
309d7440-d293-4f06-9086-b701d1ec6e59;138;RFDevice #608;49,7455419817564;6,65649052094519;0;0;0;0;TwinRx;Unknown;95;16;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
31b3cb55-7292-484a-869f-20312208a11e;-11;RFDevice #609;49,7656163249814;6,65103369440945;0;0;0;0;TwinRx;OmniDirectional;101;21;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
9c66a824-bf5a-4929-9ac7-e16d295ce63d;161;RFDevice #610;49,7549618365144;6,62151667327239;0;0;0;0;Unknown;OmniDirectional;87;29;0;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
a55a6ee9-27bd-43a1-abc6-d53e65b13d15;-936;RFDevice #611;49,7588457575686;6,66307209015515;0;0;0;0;HackRF;OmniDirectional;96;63;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
c23b1001-f1e0-46a7-bfbc-887fe92060ce;40;RFDevice #612;49,7548846062872;6,66199379761344;0;0;0;0;IdealSDR;Unknown;91;69;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
bf83edb8-5e01-4c6f-b071-50b9f67130e5;501;RFDevice #613;49,7704901830499;6,66250903643798;0;0;0;0;Unknown;Unknown;102;11;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
b0f036fc-d019-49bd-8e0e-cd224de06957;-399;RFDevice #614;49,7806766110028;6,63560724867317;0;0;0;0;Unknown;OmniDirectional;97;21;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
1053110c-5059-4a1f-bdd3-4878f0db7ce2;438;RFDevice #615;49,7558868507294;6,64454166501986;0;0;0;0;HackRF;Unknown;97;26;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
47c605b2-9890-4889-a21e-7981028e007b;272;RFDevice #616;49,7755744802297;6,62356855001481;0;0;0;0;IdealSDR;Unknown;104;39;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
905d84c6-6bf7-4a98-b0c1-d34e1b5807c2;-325;RFDevice #617;49,7583239690783;6,62559880240164;0;0;0;0;TwinRx;OmniDirectional;93;64;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
3ff0c62e-fad9-4217-a41d-2438cf025f92;-497;RFDevice #618;49,7799523431592;6,62305122567962;0;0;0;0;HackRF;OmniDirectional;101;59;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
da27f13c-a3e5-45c3-b882-95af50e86f19;-952;RFDevice #619;49,7695771636178;6,63733001133782;0;0;0;0;TwinRx;Unknown;96;31;0;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
29412686-936b-4abd-9f20-d00a95d4c4cc;-458;RFDevice #620;49,7459437248855;6,62605393112933;0;0;0;0;IdealSDR;Unknown;101;36;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
69fce00c-3381-4683-8afe-06b676733ae1;-429;RFDevice #621;49,7531639643372;6,64399859685651;0;0;0;0;IdealSDR;OmniDirectional;93;30;0;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
61c55f28-0e5c-4bef-9e9d-32a475e2561f;-127;RFDevice #622;49,7666855854404;6,61634194355302;0;0;0;0;Unknown;OmniDirectional;99;66;0;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
